time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.12016808085095758,0.5825670065465489,13.812236538026145,0.07996544945944795,6.237744149141264,0.0,-0.012346287767670598,0.9328951260994847,4.105308105979014,0.08314968486694581,-0.08666043514066601,0.0,494.8199343551305,495.7689197895394,494.7294890876625,496.333564929268
1.8600000000000012,-0.1199089963742541,0.6402685107068431,14.062396297378049,0.08464192324998798,6.232120010359715,0.0,0.021528560459232036,0.9909548722479502,4.232786742375999,0.06469276798707292,-0.1141859130588995,0.0,462.64937967697085,460.46935768831787,464.0839700813061,462.6373395349112
1.9200000000000013,-0.11724353849524623,0.7019488105964227,14.324876748783657,0.08857120872168611,6.225574092563598,0.0,0.06812602012825203,1.0654509348746137,4.5153578712241,0.06703237428645002,-0.10049423327985793,0.0,507.13056713075986,508.10416759844605,509.24438849256325,509.41429461699664
1.9800000000000013,-0.11205489280857416,0.7675315284646118,14.596824725651793,0.09308556173665483,6.219047981575212,0.0,0.10539087427412189,1.121009623199068,4.549335015819252,0.08798613888586906,-0.13551821879162945,0.0,438.3851607733631,435.4532903755618,436.05968854876505,437.81119913275796
2.0400000000000014,-0.104382638513381,0.8367026518782977,14.872581510869976,0.09893134884313692,6.211085093535971,0.0,0.1511379725293398,1.185207504218912,4.642030472388248,0.1116418326344594,-0.12763197054259431,0.0,455.0664073598133,455.6815341250036,455.6732004174188,457.5681414157346
2.1000000000000014,-0.09399644571002884,0.9095865039728185,15.151277452817713,0.10616633957372468,6.203858308976564,0.0,0.19571913319082052,1.2448513228052058,4.6476476423210045,0.1342077488197414,-0.10898514622760831,0.0,429.0493619668673,430.6159284045114,428.0256225594006,429.95539596340353
2.1600000000000015,-0.08079373292942493,0.9861998458090357,15.430476965868092,0.1138527994569678,6.197451411531016,0.0,0.2449414430322599,1.3096050178361998,4.6587698372105635,0.11170226746764501,-0.1027066788733953,0.0,431.64603524383887,432.1652397804035,432.3418659282324,430.4564852922156
2.2200000000000015,-0.06430208589854869,1.0671202627668606,15.712835725172264,0.12061846949827526,6.190903938848244,0.0,0.30538192525723645,1.3883516016275108,4.752589775352007,0.11479726539268165,-0.12677222204357771,0.0,458.9802746892143,457.05558594075796,458.7094099286063,458.96600544837116
2.2800000000000016,-0.04417673487285369,1.152728262368823,15.999386126048394,0.1273134378731715,6.183416844413795,0.0,0.3661520859822646,1.4658331465073182,4.798668858490972,0.10422958689407603,-0.12108379775382792,0.0,444.51029040265814,444.96210905958696,445.17557624348285,444.32089042476736
2.3400000000000016,-0.020492815753822845,1.2428150469543233,16.286419351909903,0.13352501899435776,6.175970213085078,0.0,0.42393066993850403,1.5375582251279671,4.769020105480586,0.10208266368469382,-0.1309720695699896,0.0,421.421710555115,420.5509720646601,420.7776763509078,420.6017355770479
2.4000000000000017,0.007167346895216193,1.3377744107743201,16.575114221846775,0.14014689243853162,6.167744289382863,0.0,0.4988285264200447,1.6283009109811932,4.853503268805249,0.12319985536226903,-0.15360275282089594,0.0,459.5402888739373,457.7254405514066,456.4614328907267,458.1539057041847
2.4600000000000017,0.039146677063736944,1.4378942029471649,16.865920815553814,0.1472825910192066,6.159100995111315,0.0,0.5679073880674648,1.7096080684614456,4.839820680600156,0.10862416109829753,-0.1297283369329394,0.0,426.20102770719467,428.2162179022074,429.05927386776074,427.8330172037958
2.520000000000002,0.07523276411833339,1.542790201376758,17.15442422216979,0.1541956961484372,6.151109807612004,0.0,0.6356027424851188,1.7874410231916615,4.776960151911132,0.1259070512948191,-0.14118879737853465,0.0,411.74313209366164,410.70976537501684,411.23696100292955,412.7780720011466
